,Glon,Glat,GLIMPSE,S,C,Jmag,e_Jmag,Kmag,e_Kmag,3_6mag,e_3_6mag,4_5mag,e_4_5mag,5_8mag,e_5_8mag,8_0mag,e_8_0mag
1147,284.238754,0.706317,G284.2387+00.7063,1,C,,,12.837,0.039,12.469,0.06,12.504,0.132,12.005,0.148,,
1148,284.23897,0.705364,G284.2389+00.7053,1,A,,,14.362,0.08,14.467,0.106,14.377,0.3,,,,
1149,284.236559,0.703706,G284.2365+00.7037,1,C,13.991,0.022,13.579,0.029,13.521,0.077,13.193,0.18,,,12.528,0.218
1150,284.235837,0.701344,G284.2358+00.7013,1,A,,,,,15.038,0.173,14.74,0.335,,,,
1151,284.228675,0.701586,G284.2286+00.7015,1,A,,,,,15.022,0.154,,,,,,
1152,284.231533,0.704814,G284.2315+00.7048,1,A,15.735,0.072,15.575,0.233,15.141,0.19,,,,,,
1153,284.232978,0.705781,G284.2329+00.7057,1,A,,,,,15.275,0.165,,,,,,
1154,284.228966,0.703064,G284.2289+00.7030,1,A,,,,,14.737,0.104,,,,,,
1155,284.235014,0.710336,G284.2350+00.7103,1,A,,,,,15.307,0.155,,,,,,
1156,284.232358,0.713075,G284.2323+00.7130,1,A,14.721,0.04,14.333,0.079,14.275,0.092,14.49,0.285,,,,
1157,284.239098,0.715636,G284.2391+00.7156,1,C,12.542,0.024,10.646,0.021,10.378,0.045,,,10.252,0.063,,
1158,284.235823,0.716656,G284.2358+00.7166,1,A,16.203,0.107,15.407,0.208,15.251,0.159,,,,,,
1159,284.232903,0.716608,G284.2329+00.7166,1,C,14.593,0.035,13.976,0.056,13.715,0.082,,,,,,
1160,284.225119,0.711314,G284.2251+00.7113,1,A,,,,,14.469,0.114,13.972,0.271,,,,
1161,284.22578,0.712408,G284.2257+00.7124,1,A,,,,,15.002,0.155,14.374,0.286,,,,
1162,284.2305,0.715372,G284.2305+00.7153,1,C,14.514,0.037,13.843,0.066,13.917,0.092,,,,,,
1163,284.228297,0.720011,G284.2283+00.7200,1,A,,,,,15.057,0.124,,,,,,
1164,284.224135,0.718406,G284.2241+00.7184,1,C,15.635,0.065,13.877,0.058,13.51,0.087,,,,,,
1165,284.222188,0.702908,G284.2221+00.7029,1,A,16.362,0.133,15.442,0.192,15.428,0.175,,,,,,
1166,284.21876,0.701658,G284.2187+00.7016,1,A,15.474,0.06,14.57,0.101,14.477,0.123,14.348,0.278,,,,
1167,284.221416,0.701692,G284.2214+00.7016,1,A,,,,,14.954,0.146,14.644,0.344,,,,
1168,284.225299,0.704836,G284.2253+00.7048,1,C,11.186,0.023,10.451,0.024,10.444,0.039,10.411,0.076,10.3,0.058,10.43,0.061
1169,284.222885,0.704317,G284.2228+00.7043,1,A,16.479,0.221,15.061,0.155,14.561,0.097,14.496,0.31,,,,
1170,284.221452,0.706939,G284.2214+00.7069,1,C,14.77,0.032,14.105,0.061,13.855,0.088,13.622,0.17,,,,
1171,284.22328,0.708556,G284.2232+00.7085,1,C,14.526,0.03,13.582,0.038,13.503,0.06,13.526,0.226,,,,
1172,284.219238,0.705125,G284.2192+00.7051,1,A,,,,,15.127,0.174,,,,,,
1173,284.217682,0.706828,G284.2176+00.7068,1,A,,,,,15.071,0.166,,,,,,
1174,284.21779,0.700786,G284.2177+00.7007,1,A,15.776,0.099,15.056,0.133,14.522,0.123,14.571,0.24,,,,
1175,284.217654,0.702892,G284.2176+00.7028,1,A,14.685,0.067,14.247,0.088,14.194,0.077,14.119,0.226,,,,
1176,284.216399,0.703036,G284.2164+00.7030,1,A,15.462,0.06,14.51,0.08,14.495,0.097,14.341,0.283,,,,
1177,284.215424,0.703656,G284.2154+00.7036,1,C,14.084,0.045,12.516,0.033,12.229,0.056,12.153,0.106,11.838,0.13,11.97,0.185
1178,284.210176,0.701422,G284.2101+00.7014,1,C,11.171,0.029,11.068,0.024,10.849,0.071,10.708,0.1,10.958,0.071,10.958,0.124
1179,284.211048,0.706011,G284.2110+00.7060,1,C,14.66,0.046,13.822,0.059,13.578,0.082,13.561,0.23,,,,
1180,284.212926,0.707111,G284.2129+00.7071,1,C,14.822,0.037,14.139,0.068,13.981,0.088,13.924,0.216,,,,
1181,284.222727,0.713728,G284.2227+00.7137,1,C,16.004,0.098,14.215,0.058,13.769,0.091,13.335,0.202,,,,
1182,284.215987,0.722364,G284.2159+00.7223,1,C,15.631,0.086,14.131,0.079,13.768,0.104,,,,,,
1183,284.214604,0.721842,G284.2146+00.7218,1,A,,,,,14.979,0.139,,,,,,
1184,284.215032,0.714864,G284.2150+00.7148,1,A,15.849,0.085,15.426,0.197,14.851,0.18,,,,,,
1185,284.209484,0.714231,G284.2094+00.7142,1,A,,,,,15.387,0.162,,,,,,
1186,284.209581,0.712647,G284.2095+00.7126,1,C,14.049,0.035,13.469,0.052,13.384,0.067,13.461,0.26,,,,
1187,284.211798,0.718292,G284.2118+00.7182,1,A,,,,,15.291,0.165,,,,,,
1188,284.211715,0.720972,G284.2117+00.7209,1,A,,,,,15.059,0.147,,,,,,
1189,284.210993,0.722967,G284.2109+00.7229,1,C,14.725,0.035,12.866,0.03,12.527,0.061,,,12.315,0.136,,
1190,284.206442,0.721339,G284.2064+00.7213,1,C,13.847,0.022,13.578,0.039,13.561,0.077,,,,,,
1191,284.237367,0.722728,G284.2373+00.7227,1,C,11.984,0.023,11.828,0.021,11.791,0.051,,,11.701,0.108,,
1192,284.234325,0.7247,G284.2343+00.7247,1,C,14.444,0.064,13.828,0.064,13.686,0.078,,,,,,
1193,284.232,0.722633,G284.2320+00.7226,1,A,14.766,0.045,14.198,0.069,14.309,0.116,,,,,,
1194,284.230353,0.724353,G284.2303+00.7243,1,C,14.351,0.039,13.784,0.043,13.766,0.095,,,12.873,0.284,,
1195,284.236414,0.725297,G284.2364+00.7253,1,C,15.156,0.086,13.229,0.049,12.759,0.054,,,12.341,0.144,,
1196,284.236642,0.726361,G284.2366+00.7263,1,A,15.255,0.056,14.579,0.102,14.395,0.1,,,,,,
1197,284.234161,0.726094,G284.2341+00.7260,1,C,14.503,0.044,12.364,0.039,12.02,0.05,,,11.625,0.089,,
1198,284.230033,0.728717,G284.2300+00.7287,1,C,15.652,0.077,13.513,0.051,12.983,0.092,,,,,,
1199,284.224824,0.725247,G284.2248+00.7252,1,A,14.963,0.049,14.553,0.09,14.304,0.112,,,,,,
1200,284.227094,0.728911,G284.2270+00.7289,1,A,14.909,0.066,14.137,0.104,14.296,0.126,,,,,,
1201,284.227636,0.729839,G284.2276+00.7298,1,A,15.104,0.051,14.449,0.088,14.234,0.083,,,,,,
1202,284.225572,0.729672,G284.2255+00.7296,1,A,,,14.995,0.149,14.848,0.134,,,,,,
1203,284.2316,0.733956,G284.2316+00.7339,1,A,,,,,15.032,0.138,,,,,,
1204,284.229444,0.733861,G284.2294+00.7338,1,A,13.883,0.022,13.443,0.041,13.355,0.087,,,,,,
1205,284.235012,0.739058,G284.2350+00.7390,1,C,15.045,0.04,13.273,0.034,12.885,0.043,,,12.541,0.141,,
1206,284.232267,0.742339,G284.2322+00.7423,1,A,15.012,0.039,14.516,0.085,14.445,0.109,,,,,,
1207,284.224555,0.735917,G284.2245+00.7359,1,C,14.811,0.046,12.952,0.039,12.355,0.067,,,12.124,0.194,,
1208,284.224852,0.739117,G284.2248+00.7391,1,A,,,,,15.176,0.157,,,,,,
1209,284.223235,0.736703,G284.2232+00.7367,1,C,14.639,0.073,12.456,0.059,12.085,0.053,,,11.815,0.107,,
1210,284.220149,0.737886,G284.2201+00.7378,1,A,,,,,14.682,0.135,,,,,,
1211,284.220663,0.738703,G284.2206+00.7387,1,A,,,,,14.896,0.155,,,,,,
1212,284.218874,0.724431,G284.2188+00.7244,1,C,13.842,0.036,13.495,0.078,13.48,0.083,,,,,,
1213,284.21739,0.724142,G284.2173+00.7241,1,C,12.489,0.041,10.723,0.027,10.5,0.054,,,10.393,0.06,,
1214,284.216126,0.727658,G284.2161+00.7276,1,C,13.905,0.03,13.392,0.037,13.286,0.07,,,,,,
1215,284.212248,0.7318,G284.2122+00.7318,1,C,15.753,0.081,14.064,0.064,13.599,0.094,,,,,,
1216,284.212598,0.733797,G284.2126+00.7338,1,C,14.915,0.041,14.005,0.071,13.732,0.086,,,,,,
1217,284.211984,0.727064,G284.2119+00.7270,1,A,15.627,0.061,14.791,0.098,14.708,0.143,,,,,,
1218,284.209345,0.729342,G284.2093+00.7293,1,A,,,,,14.929,0.117,,,,,,
1219,284.20822,0.726264,G284.2082+00.7262,1,A,,,,,14.745,0.111,,,,,,
1220,284.207312,0.729064,G284.2073+00.7290,1,C,16.097,0.096,13.886,0.049,13.471,0.071,,,13.077,0.343,,
1221,284.210801,0.730294,G284.2108+00.7302,1,C,16.688,0.166,14.745,0.117,14.167,0.108,,,,,,
1222,284.208137,0.736419,G284.2081+00.7364,1,A,14.881,0.054,14.26,0.081,14.182,0.142,,,,,,
1223,284.204575,0.733069,G284.2045+00.7330,1,A,,,,,15.051,0.195,,,,,,
1224,284.218174,0.740344,G284.2181+00.7403,1,A,14.785,0.044,12.877,0.027,12.529,0.083,,,12.099,0.12,,
1225,284.217468,0.742506,G284.2174+00.7425,1,C,14.766,0.082,13.873,0.076,13.293,0.065,,,,,,
1226,284.214301,0.742267,G284.2143+00.7422,1,C,14.199,0.041,12.396,0.03,11.95,0.064,,,11.827,0.084,,
1227,284.215871,0.742867,G284.2158+00.7428,1,A,15.536,0.099,14.888,0.157,14.713,0.117,,,,,,
1228,284.213409,0.7449,G284.2134+00.7449,1,A,,,,,15.284,0.215,,,,,,
1229,284.208817,0.738425,G284.2088+00.7384,1,A,15.836,0.087,15.007,0.133,14.952,0.177,,,,,,
1230,284.206259,0.738725,G284.2062+00.7387,1,A,,,,,15.448,0.197,,,,,,
1231,284.208545,0.747603,G284.2085+00.7476,1,C,15.039,0.043,13.014,0.031,12.648,0.059,,,12.259,0.12,,
1232,284.205109,0.743881,G284.2051+00.7438,1,A,16.755,0.182,15.527,0.233,14.929,0.136,,,,,,
1233,284.204342,0.749475,G284.2043+00.7494,1,C,12.184,0.022,11.222,0.021,11.126,0.032,,,11.054,0.064,,
1234,284.207845,0.701025,G284.2078+00.7010,1,A,15.513,0.162,14.958,0.145,14.915,0.133,14.392,0.282,,,,
1235,284.206662,0.705967,G284.2066+00.7059,1,A,16.38,0.127,14.635,0.103,14.305,0.087,14.004,0.269,,,,
1236,284.204653,0.702808,G284.2046+00.7028,1,A,15.636,0.07,14.607,0.104,14.501,0.103,14.258,0.297,,,,
